PassMark Volatility Workbench Log file  -  http://www.passmark.com 
================================================================== 
Volatility Workbench Version: V3.0 Build 1006 
Volatility 3 Framework Version: 2.5.0 
Log Date: Thu May 16 15:38:45 2024
 
 
Time Stamp: Thu May 16 14:52:25 2024
 
"C:\Users\technopc\Downloads\VolatilityWorkbench\vol.exe" -f "C:\Users\technopc\Desktop\volatility3\20240516.mem" windows.pslist.PsList  
Volatility 3 Framework 2.5.0 
PID	PPID	ImageFileName	Offset(V)	Threads	Handles	SessionId	Wow64	CreateTime	ExitTime	File output 
0xb828b3b	00-18-fc-01	2d152a6b1d526d45ec660df29959482b	fe71fce439d98d3f76ef31628b77aa2a	N/A	N/A	N/A	N/A	
0x0:	cmp	eax, dword ptr [rax]
0x2:	clc	
0x3:	lea	edi, [rbx]
0x5:	add	al, al
0x7:	rcl	dword ptr [rdx + rbp - 0x5b], cl
0xb:	jl	0xd
0xd:	fdivr	dword ptr [rax + rax - 0x10]
* 0xb828b3b	00-18-fc-01	2d152a6b1d526d45ec660df29959482b	fe71fce439d98d3f76ef31628b77aa2a	1	False	Empty	0xaaa5003c	N/A
* 0xb828b3b	00-18-fc-01	2d152a6b1d526d45ec660df29959482b	fe71fce439d98d3f76ef31628b77aa2a	2	False	Empty	0xb801fb53	N/A
* 0xb828b3b	00-18-fc-01	2d152a6b1d526d45ec660df29959482b	fe71fce439d98d3f76ef31628b77aa2a	3	False	Not Defined PartitionType	0x3c8000	N/A
* 0xb828b3b	00-18-fc-01	2d152a6b1d526d45ec660df29959482b	fe71fce439d98d3f76ef31628b77aa2a	4	False	PartitionMagic recovery partition	0x3cc002	N/A
0xb828c08	3c-00-40-3c	9e065c347c218be9ad1e57f459e141e1	a73f5c23c5657337c22fe29e7eb02e58	N/A	N/A	N/A	N/A	
0x0:	add	byte ptr [rax], bl
0x2:	push	rbp
0x3:	stosb	byte ptr [rdi], al
0x4:	stosb	byte ptr [rdi], al
0x5:	movsb	byte ptr [rdi], byte ptr [rsi]
0x6:	cmp	al, 0
0x8:	add	byte ptr [rax + rax], bh
0xb:	loopne	0x68
0xd:	cmp	eax, dword ptr [rdx]
0xf:	loopne	0x86
0x11:	cmp	eax, dword ptr [rax]
0x13:	sar	byte ptr [rax + rax - 0x58], 0x3c
0x18:	add	byte ptr [rax + 0x3c70003c], cl
0x1e:	add	byte ptr [rax + 0x3c], dl

0x21:	add	byte ptr [rax], ch
0x23:	cmp	al, 0
0x25:	adc	byte ptr [rax + rax], bh
* 0xb828c08	3c-00-40-3c	9e065c347c218be9ad1e57f459e141e1	a73f5c23c5657337c22fe29e7eb02e58	1	False	Not Defined PartitionType	0xa5552555	N/A
* 0xb828c08	3c-00-40-3c	9e065c347c218be9ad1e57f459e141e1	a73f5c23c5657337c22fe29e7eb02e58	2	False	Empty	0x8003c68	N/A
* 0xb828c08	3c-00-40-3c	9e065c347c218be9ad1e57f459e141e1	a73f5c23c5657337c22fe29e7eb02e58	3	False	Empty	0x9bb2be0	N/A
* 0xb828c08	3c-00-40-3c	9e065c347c218be9ad1e57f459e141e1	a73f5c23c5657337c22fe29e7eb02e58	4	False	PartitionMagic recovery partition	0x54003c20	N/A
0xb828d3a	00-90-3c-00	591e9b7014116181cc86be9a82dc7e01	d76a347025686f1cddb3535289c33b00	N/A	N/A	N/A	N/A	
0x0:	stosb	byte ptr [rdi], al
0x1:	sub	dl, byte ptr [rbp - 0x68]
0x4:	cmp	al, 0
0x6:	push	0x3c38003c
0xb:	add	byte ptr [rax], cl
0xd:	cmp	al, 0
0xf:	fcom	dword ptr [rcx + 0x7b]
0x12:	add	dword ptr [rax + 0x3c98003c], edi
0x18:	add	byte ptr [rax + 0x3c], bh
0x1b:	add	byte ptr [rax + 0x3c], bl
0x1e:	add	byte ptr [rax], dh
0x20:	cmp	al, 0
0x22:	adc	byte ptr [rax + rax], bh
0x25:	call	0xffffffffc001bb7a
0x2a:	cmp	al, 0
0x2c:	cwde	
0x2d:	cmp	al, 0
0x2f:	push	-0x6aaaffc4
0x34:	stosb	byte ptr [rdi], al
0x35:	sub	ch, al
0x37:	sub	al, 0x7b
* 0xb828d3a	00-90-3c-00	591e9b7014116181cc86be9a82dc7e01	d76a347025686f1cddb3535289c33b00	1	False	Not Defined PartitionType	0x4255554a	N/A
* 0xb828d3a	00-90-3c-00	591e9b7014116181cc86be9a82dc7e01	d76a347025686f1cddb3535289c33b00	2	False	Empty	0x3c2005fc	N/A
* 0xb828d3a	00-90-3c-00	591e9b7014116181cc86be9a82dc7e01	d76a347025686f1cddb3535289c33b00	3	False	Not Defined PartitionType	0x3ce0023b	N/A
* 0xb828d3a	00-90-3c-00	591e9b7014116181cc86be9a82dc7e01	d76a347025686f1cddb3535289c33b00	4	False	Not Defined PartitionType	0x52aa6002	N/A
0xb828d6b	41-3b-02-e0	a446a58212ef9081fd4be328a508faaf	24f8f69e547e528e8ba19f3d5801b3fd	N/A	N/A	N/A	N/A	
0x0:	add	byte ptr [rbp - 0x6b], dl
0x3:	stosb	byte ptr [rdi], al
0x4:	sub	ch, al
0x6:	sub	al, 0x7b
* 0xb828d6b	41-3b-02-e0	a446a58212ef9081fd4be328a508faaf	24f8f69e547e528e8ba19f3d5801b3fd	1	False	PartitionMagic recovery partition	0x5552aa60	N/A
* 0xb828d6b	41-3b-02-e0	a446a58212ef9081fd4be328a508faaf	24f8f69e547e528e8ba19f3d5801b3fd	2	False	PartitionMagic recovery partition	0x27b40d0	N/A
* 0xb828d6b	41-3b-02-e0	a446a58212ef9081fd4be328a508faaf	24f8f69e547e528e8ba19f3d5801b3fd	3	False	PartitionMagic recovery partition	0xf0003c08	N/A
* 0xb828d6b	41-3b-02-e0	a446a58212ef9081fd4be328a508faaf	24f8f69e547e528e8ba19f3d5801b3fd	4	False	PartitionMagic recovery partition	0x48003c68	N/A
0xb828e04	00-68-3c-00	14add38f92231671ddfea2ce2705791b	a2b488963db0e418f5022119abecc543	N/A	N/A	N/A	N/A	
0x0:	add	byte ptr [rbp + rdx*2 - 0x56], dl
0x4:	sub	bh, al
0x6:	movabs	r11, 0x90003cb0003cd801
0x10:	cmp	al, 0
* 0xb828e04	00-68-3c-00	14add38f92231671ddfea2ce2705791b	a2b488963db0e418f5022119abecc543	1	False	Empty	0xaa95554a	N/A
* 0xb828e04	00-68-3c-00	14add38f92231671ddfea2ce2705791b	a2b488963db0e418f5022119abecc543	2	False	Empty	0x3af8003c	N/A
* 0xb828e04	00-68-3c-00	14add38f92231671ddfea2ce2705791b	a2b488963db0e418f5022119abecc543	3	False	Empty	0x3c48003c	N/A
* 0xb828e04	00-68-3c-00	14add38f92231671ddfea2ce2705791b	a2b488963db0e418f5022119abecc543	4	False	Not Defined PartitionType	0xaab8003c	N/A
0xb8290d9	01-c8-3c-00	19c85da29c7b190d34686f8269b68662	6215ed6d67b8ce02ae34e83603ccac4d	N/A	N/A	N/A	N/A	
0x0:	add	byte ptr [rax], al
0x2:	add	byte ptr [rax], al
0x4:	add	byte ptr [rdx + 0x100028a2], ch
0xa:	xor	al, 0x3e
0xc:	jle	0xffffffffffffffbc
0xe:	add	bh, ch
* 0xb8290d9	01-c8-3c-00	19c85da29c7b190d34686f8269b68662	6215ed6d67b8ce02ae34e83603ccac4d	1	False	Not Defined PartitionType	0xad695555	N/A
* 0xb8290d9	01-c8-3c-00	19c85da29c7b190d34686f8269b68662	6215ed6d67b8ce02ae34e83603ccac4d	2	False	Not Defined PartitionType	0x3cc0003c	N/A
* 0xb8290d9	01-c8-3c-00	19c85da29c7b190d34686f8269b68662	6215ed6d67b8ce02ae34e83603ccac4d	3	False	Not Defined PartitionType	0x117c9800	N/A
* 0xb8290d9	01-c8-3c-00	19c85da29c7b190d34686f8269b68662	6215ed6d67b8ce02ae34e83603ccac4d	4	False	Not Defined PartitionType	0x552a7000	N/A
0xb82910b	00-98-7c-11	da4f97c72145275c13906933420e982b	43b838cfd91b9ec49b4033dddf7cd54b	N/A	N/A	N/A	N/A	
0x0:	sub	dl, byte ptr [rbp + 0x45]
0x3:	movsd	dword ptr [rdi], dword ptr [rsi]

0x4:	cmp	al, 0
0x6:	add	byte ptr [rax + rax], bh
0x9:	fdiv	dword ptr [rdx]
0xb:	mov	ebx, 0x3cb002
0x10:	mov	byte ptr [rax + rax], bh
0x13:	adc	byte ptr [rax], bl
0x15:	sub	bh, byte ptr [rdx + 2]
0x18:	adc	byte ptr [rdx + rax + 0x4800bc68], bh
0x1f:	cmp	al, 0
0x21:	xor	byte ptr [rax + rax], bh
0x24:	adc	byte ptr [rax + rax], bh
0x27:	lock xor	dword ptr [rbx], edi
0x2a:	add	dl, al
0x2c:	cmp	al, 0
0x2e:	mov	eax, 0x4d90003c
0x33:	push	rbp
0x34:	xchg	ebp, eax
0x35:	stosb	byte ptr [rdi], al
0x36:	cmp	al, 0
0x38:	push	0x3c48003c
0x3d:	add	byte ptr [rax], ch
0x3f:	cmp	al, 0
0x41:	or	byte ptr [rax + rax], bh
0x44:	loopne	0x76
0x46:	sti	
0x47:	add	dword ptr [rax + 0x3c98003c], edi
0x4d:	add	byte ptr [rax + 0x3c], bh
0x50:	add	byte ptr [rax + 0x3c], bl
0x53:	add	byte ptr [rax + 0x3c], al
0x56:	add	byte ptr [rax], ah
0x58:	cmp	al, 0
0x5a:	add	byte ptr [rax + rax], bh
0x5d:	fsubr	dword ptr [rdi]
0x5f:	cld	
0x60:	add	dword ptr [rax + rax], edi
0x63:	nop	
0x64:	cmp	al, 0
0x66:	and	eax, 0x6054aa95
0x6b:	cmp	al, 0
0x6d:	xor	byte ptr [rax + rax], bh

0x70:	adc	byte ptr [rax + rax], bh
* 0xb82910b	00-98-7c-11	da4f97c72145275c13906933420e982b	43b838cfd91b9ec49b4033dddf7cd54b	1	False	Not Defined PartitionType	0xaa55552a	N/A
* 0xb82910b	00-98-7c-11	da4f97c72145275c13906933420e982b	43b838cfd91b9ec49b4033dddf7cd54b	2	False	Empty	0xb801bb21	N/A
* 0xb82910b	00-98-7c-11	da4f97c72145275c13906933420e982b	43b838cfd91b9ec49b4033dddf7cd54b	3	False	Empty	0x3c30003c	N/A
* 0xb82910b	00-98-7c-11	da4f97c72145275c13906933420e982b	43b838cfd91b9ec49b4033dddf7cd54b	4	False	Not Defined PartitionType	0x55a01b7c	N/A
0xb8291d7	01-d8-3c-00	591dab279a852c51a65bde072ef385a0	e33226c5022c2f2fee2a68b95177160e	N/A	N/A	N/A	N/A	
0x0:	sub	dl, byte ptr [rbp - 0x6b]
0x3:	cmp	al, 0
0x5:	loopne	0x32
0x7:	jnp	0xb
0x9:	mov	eax, 0x3c98003c
0xe:	add	byte ptr [rax + 0x3c], bh
0x11:	add	byte ptr [rax + 0x3c], bl
0x14:	add	byte ptr [rax], bh
0x16:	cmp	al, 0
0x18:	and	byte ptr [rax + rax], bh
0x1b:	lock sub	bh, byte ptr [rbx + 0x3cc801]
0x22:	mov	al, 0x3c
0x24:	add	byte ptr [rax + 0x3c70003c], dl
0x2a:	add	byte ptr [rax + 0x3c], cl
0x2d:	add	byte ptr [rax], ch
0x2f:	cmp	al, 0
0x31:	adc	byte ptr [rdx + 0x3c955552], ch
0x37:	add	al, bh
0x39:	sub	ebx, edi
0x3b:	add	eax, ebx
0x3d:	cmp	al, 0
0x3f:	mov	eax, 0x3ca0003c
0x44:	add	byte ptr [rax + 0x3c68003c], cl
0x4a:	add	byte ptr [rax + 0x3c], cl
0x4d:	add	byte ptr [rax], dh
0x4f:	cmp	al, 0
0x51:	adc	byte ptr [rax + rax], bh
0x54:	lock sub	byte ptr [rbx], bh
0x57:	add	dl, al
0x59:	cmp	al, 0
0x5b:	movabs	al, byte ptr [0x3c58003c78003c]
0x64:	xor	byte ptr [rdx + 0x3ca55552], ch
0x6a:	add	byte ptr [rax], dl
0x6c:	cmp	al, 0
* 0xb8291d7	01-d8-3c-00	591dab279a852c51a65bde072ef385a0	e33226c5022c2f2fee2a68b95177160e	1	False	Not Defined PartitionType	0xaaa55500	N/A
* 0xb8291d7	01-d8-3c-00	591dab279a852c51a65bde072ef385a0	e33226c5022c2f2fee2a68b95177160e	2	False	Empty	0x3c98003c	N/A
* 0xb8291d7	01-d8-3c-00	591dab279a852c51a65bde072ef385a0	e33226c5022c2f2fee2a68b95177160e	3	False	Not Defined PartitionType	0xbb19d800	N/A
* 0xb8291d7	01-d8-3c-00	591dab279a852c51a65bde072ef385a0	e33226c5022c2f2fee2a68b95177160e	4	False	Not Defined PartitionType	0x3c4800	N/A
0xb8294d3	3c-00-28-7c	30b767fd51859ac83f8acbedaefdef77	8c0d0bcac6c331ad909ace6d5cd4e424	N/A	N/A	N/A	N/A	
0x0:	nop	
0x1:	sub	dl, byte ptr [rbp - 0x6b]
0x4:	stosb	byte ptr [rdi], al
0x5:	cmp	al, 0
0x7:	jo	0x45
0x9:	add	byte ptr [rax + 0x3c], bl
0xc:	add	byte ptr [rax], bh
0xe:	cmp	al, 0
0x10:	sbb	byte ptr [rax + rax], bh
0x13:	clc	
0x14:	psubq	mm0, qword ptr [rcx]
0x17:	sar	byte ptr [rax + rax], 0xa0
0x1b:	cmp	al, 0
0x1d:	js	0x5b
0x1f:	add	byte ptr [rax + 0x3c], bl
0x22:	add	byte ptr [rax], ch
0x24:	cmp	al, 0
0x26:	or	byte ptr [rax + rax], bh
0x29:	call	0xffffffffd001bb3c
0x2e:	cmp	al, 0
0x30:	pop	rax
0x31:	mov	esp, 0xaaaab005
0x36:	movsb	byte ptr [rdi], byte ptr [rsi]
0x37:	stosb	byte ptr [rdi], al
0x38:	jl	0x3a
0x3a:	cwde	
0x3b:	cmp	al, 0
0x3d:	cmp	byte ptr [rax + rax], 0x68
0x41:	cmp	al, 0
0x43:	cmp	al, 0
0x46:	adc	byte ptr [rax + rax], bh
0x49:	and	byte ptr [rdx + 0x7b], cl
0x4c:	or	esi, eax
0x4e:	or	eax, 0x3cd8027b
0x53:	add	byte ptr [rax + 0x3c98003c], bh
0x59:	add	byte ptr [rax + 0x3c], bh
0x5c:	add	byte ptr [rax + 0x3c], al
0x5f:	add	ebx, dword ptr [rax + 0x7c]
0x62:	add	byte ptr [rax], ch
0x64:	cmp	al, 0
0x66:	or	byte ptr [rdx + 0x3c95552a], ch
0x6c:	add	al, ah
0x6e:	or	al, 0x3b
0x70:	add	cl, al
0x72:	cmp	al, 0
0x74:	movabs	al, byte ptr [0x3c68003c88003c]
0x7d:	cmp	al, 0

0x80:	sbb	byte ptr [rax + rax], bh
0x83:	clc	
0x84:	or	edi, dword ptr [rbx + 0x3cd801]
0x8a:	mov	eax, 0x3c98003c
0x8f:	add	byte ptr [rax + 0x3c], dh
0x92:	add	byte ptr [rax + 0x3c], dl
0x95:	add	byte ptr [rax], dh
0x97:	cmp	al, 0
0x99:	or	byte ptr [rdx + 0x3ca5554a], ch
0x9f:	add	byte ptr [rax], ah
0xa1:	mov	esp, 0x3b0af004
0xa6:	add	dl, al
0xa8:	cmp	al, 0
0xaa:	mov	al, 0x3c
0xac:	add	byte ptr [rax + 0x3c50003c], al
0xb2:	add	byte ptr [rax], ch
0xb4:	cmp	al, 0
0xb6:	add	byte ptr [rax + rax], bh
0xb9:	loopne	0xc4
0xbb:	mov	ebx, 0x3cc001
0xc0:	add	byte ptr [rdx + rax - 0x60], bh
0xc4:	jl	0xc6
0xc6:	js	0x104
0xc8:	add	byte ptr [rax + 0x3c], cl
0xcb:	add	byte ptr [rax], ah
0xcd:	push	rbp
0xce:	test	eax, 0x3c99aa
0xd3:	clc	
0xd4:	or	byte ptr [rcx + rax + 0x27e0003c], bh
0xdb:	jl	0xf8
0xdd:	jl	0xdf
0xdf:	enter	0x7c, -0x50
0xe3:	cmp	al, 0
0xe5:	js	0xa3
0xe7:	add	byte ptr [rax + 0x3c], ah
0xea:	add	byte ptr [rax], bh
0xec:	cmp	al, 0
0xee:	adc	byte ptr [rax + rax], bh
* 0xb8294d3	3c-00-28-7c	30b767fd51859ac83f8acbedaefdef77	8c0d0bcac6c331ad909ace6d5cd4e424	1	False	Empty	0x54aaa510	N/A
* 0xb8294d3	3c-00-28-7c	30b767fd51859ac83f8acbedaefdef77	8c0d0bcac6c331ad909ace6d5cd4e424	2	False	FAT12,CHS	0x3c7000	N/A
* 0xb8294d3	3c-00-28-7c	30b767fd51859ac83f8acbedaefdef77	8c0d0bcac6c331ad909ace6d5cd4e424	3	False	PartitionMagic recovery partition	0x3c9000	N/A
* 0xb8294d3	3c-00-28-7c	30b767fd51859ac83f8acbedaefdef77	8c0d0bcac6c331ad909ace6d5cd4e424	4	False	PartitionMagic recovery partition	0x3cd00a	N/A
0xb82a79c	00-49-58-00	d42845ed8f6358f581fb0ce1ed48af4a	c5f7ea9659587d224e8f90377a557e4d	N/A	N/A	N/A	N/A	
0x0:	xor	bl, byte ptr [rax]
0x3:	scasb	al, byte ptr [rdi]
0x4:	pop	rsp
0x5:	add	byte ptr [rbx], dh
0x7:	stosb	byte ptr [rdi], al
0x8:	stosb	byte ptr [rdi], al
0x9:	stosb	byte ptr [rdi], al
0xa:	stosb	byte ptr [rdi], al
0xb:	pop	rax
0xc:	add	byte ptr [rdi + 0x5834005c], ch
0x12:	add	byte ptr [rax + 0x5835005c], dh
0x18:	add	byte ptr [rcx + 0x5836005c], dh
0x1e:	add	byte ptr [rdx + 0x5837005c], dh
0x24:	add	byte ptr [rbx + 0x5838005c], dh
0x2a:	add	byte ptr [rsp + rbx*2 + 0x583900], dh
0x31:	mov	ch, 0x5c

0x33:	add	byte ptr [rdx], bh
0x35:	pop	rax
0x36:	add	byte ptr [rsi + 0x553b005c], dh
0x3c:	jne	0xfffffffffffffff5
0x3e:	stosb	byte ptr [rdi], al
0x3f:	pop	rax
0x40:	add	byte ptr [rdi + 0x583c005c], dh
0x46:	add	byte ptr [rax + 0x583d005c], bh
0x4c:	add	byte ptr [rcx], bh
0x4f:	cmp	dword ptr ss:[rax], ecx
0x52:	mov	ecx, 0x591a4003
0x58:	add	byte ptr [rdi], bh
* 0xb82a79c	00-49-58-00	d42845ed8f6358f581fb0ce1ed48af4a	c5f7ea9659587d224e8f90377a557e4d	1	False	Not Defined PartitionType	0x5caaaaaa	N/A
* 0xb82a79c	00-49-58-00	d42845ed8f6358f581fb0ce1ed48af4a	c5f7ea9659587d224e8f90377a557e4d	2	False	Not Defined PartitionType	0x584e00	N/A
* 0xb82a79c	00-49-58-00	d42845ed8f6358f581fb0ce1ed48af4a	c5f7ea9659587d224e8f90377a557e4d	3	False	Not Defined PartitionType	0x51005cc9	N/A
* 0xb82a79c	00-49-58-00	d42845ed8f6358f581fb0ce1ed48af4a	c5f7ea9659587d224e8f90377a557e4d	4	False	Empty	0x55cc0058	N/A
0xb83be63	9f-2c-3f-27	e8b210c430554977b25e00c1739668de	5c9402972852955473edc6b11b9f0ebb	N/A	N/A	N/A	N/A	
0x0:	sbb	byte ptr [rax], ah
0x2:	add	byte ptr [rbp + 0x68], al
* 0xb83be63	9f-2c-3f-27	e8b210c430554977b25e00c1739668de	5c9402972852955473edc6b11b9f0ebb	1	False	Not Defined PartitionType	0xf9b55610	N/A
* 0xb83be63	9f-2c-3f-27	e8b210c430554977b25e00c1739668de	5c9402972852955473edc6b11b9f0ebb	2	False	Not Defined PartitionType	0x202c8f20	N/A
* 0xb83be63	9f-2c-3f-27	e8b210c430554977b25e00c1739668de	5c9402972852955473edc6b11b9f0ebb	3	False	Not Defined PartitionType	0x25572900	N/A
* 0xb83be63	9f-2c-3f-27	e8b210c430554977b25e00c1739668de	5c9402972852955473edc6b11b9f0ebb	4	False	FAT32,LBA	0x8933e903	N/A
0xb84d29d	9e-b9-ff-16	3467c1682fb7db1458efe2ef1f7bbec4	49030cfa95c57cf5125e97832d744262	N/A	N/A	N/A	N/A	
0x0:	add	bh, bh
0x2:	add	ah, byte ptr [rax - 8]
0x5:	add	byte ptr [rcx - 1], al
0x8:	add	eax, 0x5f85e02
0xd:	test	bh, bh
0xf:	add	edi, edi
0x11:	add	bl, byte ptr [rdi - 0x7dfe08]
0x17:	add	dword ptr [rdx], eax
0x19:	lahf	
0x1a:	clc	
0x1b:	add	eax, eax
0x1d:	inc	dword ptr [rdi]
0x1f:	inc	dword ptr [rdx]
0x21:	fdiv	st(0), st(0)
* 0xb84d29d	9e-b9-ff-16	3467c1682fb7db1458efe2ef1f7bbec4	49030cfa95c57cf5125e97832d744262	1	False	Not Defined PartitionType	0xa4081001	N/A
* 0xb84d29d	9e-b9-ff-16	3467c1682fb7db1458efe2ef1f7bbec4	49030cfa95c57cf5125e97832d744262	2	False	Empty	0xec0200ff	N/A
* 0xb84d29d	9e-b9-ff-16	3467c1682fb7db1458efe2ef1f7bbec4	49030cfa95c57cf5125e97832d744262	3	False	Not Defined PartitionType	0xffaf7d	N/A
* 0xb84d29d	9e-b9-ff-16	3467c1682fb7db1458efe2ef1f7bbec4	49030cfa95c57cf5125e97832d744262	4	False	FAT12,CHS	0x2001a0ea	N/A
0xb84fe52	ff-02-cc-ee	3408d4dbfa5e704d2c4a1f2108a79c31	831aec2d4ac9ddf213be7365968bdd5b	N/A	N/A	N/A	N/A	
0x0:	sti	
0x1:	add	dword ptr [rdi - 1], edx
0x4:	add	byte ptr [rax - 4], ch
0x7:	add	byte ptr [rdi + rdi*8 - 0x3612300], cl
0xe:	add	bl, bh
0x10:	inc	dword ptr [rax]
0x12:	adc	ah, byte ptr [rax + 0x7bef02fb]
0x18:	inc	dword ptr [rdi]

0x1a:	int3	
0x1b:	add	al, 0x7c
0x1d:	sti	
* 0xb84fe52	ff-02-cc-ee	3408d4dbfa5e704d2c4a1f2108a79c31	831aec2d4ac9ddf213be7365968bdd5b	1	False	Empty	0xff4652	N/A
* 0xb84fe52	ff-02-cc-ee	3408d4dbfa5e704d2c4a1f2108a79c31	831aec2d4ac9ddf213be7365968bdd5b	2	False	Not Defined PartitionType	0xdd03ff10	N/A
* 0xb84fe52	ff-02-cc-ee	3408d4dbfa5e704d2c4a1f2108a79c31	831aec2d4ac9ddf213be7365968bdd5b	3	False	Not Defined PartitionType	0xfc52dd01	N/A
* 0xb84fe52	ff-02-cc-ee	3408d4dbfa5e704d2c4a1f2108a79c31	831aec2d4ac9ddf213be7365968bdd5b	4	False	Not Defined PartitionType	0x421208fc	N/A
0xb850579	fb-00-01-ff	cc4b3619b7323b4fd3bbe6ece724921e	f8d4f9d8df0e9b4edb508dfec878ba47	N/A	N/A	N/A	N/A	
0x0:	or	dh, byte ptr [rax - 0x338fd01]
0x6:	add	ch, dh
0x8:	inc	dword ptr [rsi]
0xa:	fld	qword ptr [rbx]
0xc:	cld	
0xd:	sbb	byte ptr [rdi], ah
0xf:	call	ptr [rcx]
0x11:	cmp	al, 0xfc
0x13:	add	bl, ch
0x15:	inc	dword ptr [rdx]
0x17:	int	2
0x19:	cld	
* 0xb850579	fb-00-01-ff	cc4b3619b7323b4fd3bbe6ece724921e	f8d4f9d8df0e9b4edb508dfec878ba47	1	False	Not Defined PartitionType	0x13555255	N/A
* 0xb850579	fb-00-01-ff	cc4b3619b7323b4fd3bbe6ece724921e	f8d4f9d8df0e9b4edb508dfec878ba47	2	False	VMWare Swap	0xcd02ffc5	N/A
* 0xb850579	fb-00-01-ff	cc4b3619b7323b4fd3bbe6ece724921e	f8d4f9d8df0e9b4edb508dfec878ba47	3	False	FAT12,CHS	0x8edd00ff	N/A
* 0xb850579	fb-00-01-ff	cc4b3619b7323b4fd3bbe6ece724921e	f8d4f9d8df0e9b4edb508dfec878ba47	4	False	FAT16 32MB,CHS	0xb584dc06	N/A
0xb850b5d	ff-00-10-fc	6b73aad4f27bd2888a821307367355f7	c77ee6ed67cb71c7cee76a58ec0e8db9	N/A	N/A	N/A	N/A	
* 0xb850b5d	ff-00-10-fc	6b73aad4f27bd2888a821307367355f7	c77ee6ed67cb71c7cee76a58ec0e8db9	1	False	VMWare Swap	0xbfc9c0b	N/A
* 0xb850b5d	ff-00-10-fc	6b73aad4f27bd2888a821307367355f7	c77ee6ed67cb71c7cee76a58ec0e8db9	2	False	EFI GPT Disk	0xcff5e07	N/A
* 0xb850b5d	ff-00-10-fc	6b73aad4f27bd2888a821307367355f7	c77ee6ed67cb71c7cee76a58ec0e8db9	3	False	Not Defined PartitionType	0xfcb6dd00	N/A
* 0xb850b5d	ff-00-10-fc	6b73aad4f27bd2888a821307367355f7	c77ee6ed67cb71c7cee76a58ec0e8db9	4	False	Not Defined PartitionType	0x25fc03fc	N/A
0xb87335c	00-00-e1-64	4eacef6cdec2785ab13c3c5fa8c5561b	5362dcc8e8801bf200f6586c40b9f922	N/A	N/A	N/A	N/A	
* 0xb87335c	00-00-e1-64	4eacef6cdec2785ab13c3c5fa8c5561b	5362dcc8e8801bf200f6586c40b9f922	1	False	Not Defined PartitionType	0x94cf2d00	N/A
* 0xb87335c	00-00-e1-64	4eacef6cdec2785ab13c3c5fa8c5561b	5362dcc8e8801bf200f6586c40b9f922	2	False	Not Defined PartitionType	0xffc9ae24	N/A
* 0xb87335c	00-00-e1-64	4eacef6cdec2785ab13c3c5fa8c5561b	5362dcc8e8801bf200f6586c40b9f922	3	False	Not Defined PartitionType	0xfface200	N/A
* 0xb87335c	00-00-e1-64	4eacef6cdec2785ab13c3c5fa8c5561b	5362dcc8e8801bf200f6586c40b9f922	4	False	VMWare File System	0x2ad01300	N/A
0xb8748bd	eb-ff-04-e9	c608d84e616d1318a3a148b4468490f7	b08860f8b20091453644de508b49b3f5	N/A	N/A	N/A	N/A	
0x0:	adc	eax, 0x19fc5cdd
0x5:	std	
0x6:	inc	dword ptr [rdx]
0x8:	frndint	
0xa:	add	cl, byte ptr [rbp - 1]
0xd:	add	ebp, ecx
0xf:	sub	esp, edi
0x11:	add	dword ptr [rbp - 0x78], esp
0x14:	call	ptr es:[rbx]
0x17:	mov	byte ptr [rdx - 0x6926e406], ch
0x1d:	inc	dword ptr [rax]
0x1f:	fdiv	qword ptr [rbp - 0x65ff036a]
0x25:	inc	dword ptr [rax]
* 0xb8748bd	eb-ff-04-e9	c608d84e616d1318a3a148b4468490f7	b08860f8b20091453644de508b49b3f5	1	False	Not Defined PartitionType	0xff92a92a	N/A
* 0xb8748bd	eb-ff-04-e9	c608d84e616d1318a3a148b4468490f7	b08860f8b20091453644de508b49b3f5	2	False	Empty	0x2ff8500	N/A
* 0xb8748bd	eb-ff-04-e9	c608d84e616d1318a3a148b4468490f7	b08860f8b20091453644de508b49b3f5	3	False	Not Defined PartitionType	0xc501ffe9	N/A
* 0xb8748bd	eb-ff-04-e9	c608d84e616d1318a3a148b4468490f7	b08860f8b20091453644de508b49b3f5	4	False	FAT12,CHS	0x49e85b07	N/A
0xb874d1c	b9-fb-06-d3	ed0a5fe51d5c250f875d4398569586dc	b869ea689aa51d34f43d601cbd0c9f36	N/A	N/A	N/A	N/A	
0x0:	inc	dword ptr [rax]
0x2:	mov	esp, 0xfb88fd
* 0xb874d1c	b9-fb-06-d3	ed0a5fe51d5c250f875d4398569586dc	b869ea689aa51d34f43d601cbd0c9f36	1	False	Not Defined PartitionType	0x22492a85	N/A
* 0xb874d1c	b9-fb-06-d3	ed0a5fe51d5c250f875d4398569586dc	b869ea689aa51d34f43d601cbd0c9f36	2	False	VMWare Swap	0x18489c00	N/A
* 0xb874d1c	b9-fb-06-d3	ed0a5fe51d5c250f875d4398569586dc	b869ea689aa51d34f43d601cbd0c9f36	3	False	Not Defined PartitionType	0x5fbc07d	N/A
* 0xb874d1c	b9-fb-06-d3	ed0a5fe51d5c250f875d4398569586dc	b869ea689aa51d34f43d601cbd0c9f36	4	False	VMWare File System	0x131afc29	N/A
